path,file_name,kind,in_scope,scan_status,run_status,root_cause,scan_timestamp
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 SVR机器学习上证综指择时中小板财务选股策略.txt,66 SVR机器学习上证综指择时中小板财务选股策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.991621
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 手把手教你构建ETF策略候选池.ipynb,66 手把手教你构建ETF策略候选池.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.991624
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 研究 【复现】A股日内动量效应（一）半小时 涨跌幅间的规律.ipynb,66 研究 【复现】A股日内动量效应（一）半小时 涨跌幅间的规律.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.991626
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 RSRS择时改进-【成交量加权-钝化-右偏】.txt,67 RSRS择时改进-【成交量加权-钝化-右偏】.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.993222
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 三因子策略年化21%简单多因子策略框架.txt,67 三因子策略年化21%简单多因子策略框架.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.994233
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 回答wywy1995策略的一些问题.txt,67 回答wywy1995策略的一些问题.txt,jq_strategy_txt,False,not_strategy,non_executable,无策略函数定义,2026-04-04T09:50:22.994488
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 基于动量和反转效应的沪深300成分股策略.txt,67 基于动量和反转效应的沪深300成分股策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.995472
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 大市值价投高股息爱国者策略（爱我中华）.txt,67 大市值价投高股息爱国者策略（爱我中华）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.998067
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 wywy1995 首板低开策略代码优化，提快速度.txt,68 wywy1995 首板低开策略代码优化，提快速度.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.000781
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 业绩预告研究环境小工具--已更新.ipynb,68 业绩预告研究环境小工具--已更新.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.000784
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 折价基金统计套利.txt,68 折价基金统计套利.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.002033
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 胜率78%，6年36倍，今年行情依然50%年化.txt,68 胜率78%，6年36倍，今年行情依然50%年化.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.003187
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 说说对ETF轮动策略的看法.txt,68 说说对ETF轮动策略的看法.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.005148
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 配套资料.txt,68 配套资料.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.005166
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 “稳定摸狗策略”学习笔记.txt,69 “稳定摸狗策略”学习笔记.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.005178
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 人工智能早晨十字星模型（反转形态预测）.txt,69 人工智能早晨十字星模型（反转形态预测）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.008300
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 场内基金定投价值平均增强策略，年化30%+.txt,69 场内基金定投价值平均增强策略，年化30%+.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.010994
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 宽基BBI动量追涨完美避开这波大跌.txt,69 宽基BBI动量追涨完美避开这波大跌.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.012293
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 神虽顶底+趋势.txt,69 神虽顶底+趋势.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.016466
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 上涨股策略2020年收益123%.txt,70 上涨股策略2020年收益123%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.020064
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 动态保形回归小市值策略改进.txt,70 动态保形回归小市值策略改进.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.031142
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 致敬市场(12)——赚钱的策略.txt,70 致敬市场(12)——赚钱的策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.031768
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 超稳的股息率+均线选股策略.txt,70 超稳的股息率+均线选股策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.033397
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 （股票交易模板）小市值-EPS-成长因子选股.txt,70 （股票交易模板）小市值-EPS-成长因子选股.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.034765
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 【股指策略】【研报复现】周内与日内结合CTA.txt,71 【股指策略】【研报复现】周内与日内结合CTA.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.036186
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 回踩均线搏反弹，21年来70%..txt,71 回踩均线搏反弹，21年来70%..txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.039219
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 多因子模板分位法策略，年化65%.txt,71 多因子模板分位法策略，年化65%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.041753
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 期货日内策略三价均线结合ATR指标.txt,71 期货日内策略三价均线结合ATR指标.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.044271
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 （乱改一版）股票加“钱粮”ETF组合.txt,71 （乱改一版）股票加“钱粮”ETF组合.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.049561
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,72 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.052255
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 【股指期货】收盘折溢价策略.txt,72 【股指期货】收盘折溢价策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.056876
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 桥水 全天候策略 增加一致性度量ES 风险控制.txt,72 桥水 全天候策略 增加一致性度量ES 风险控制.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.063582
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 量化进阶学习笔记——打板策略.txt,72 量化进阶学习笔记——打板策略.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.063623
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 随机森林 - 多因子模型.txt,72 随机森林 - 多因子模型.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.070564
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 优化了一下宽基etf追涨的策略，值得深入研究.txt,73 优化了一下宽基etf追涨的策略，值得深入研究.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.070615
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 基于期权PCR与标的波动率价差的股指期货套利.txt,73 基于期权PCR与标的波动率价差的股指期货套利.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.073835
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 实现净利润跳空策略.txt,73 实现净利润跳空策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.075249
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 微盘400每日再平衡.txt,73 微盘400每日再平衡.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.075912
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 稳健趋势策略回测小，无未来函数.txt,73 稳健趋势策略回测小，无未来函数.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.077685
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 MACD多周期共振，精准打击！.txt,74 MACD多周期共振，精准打击！.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.081141
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 【动量应用V1】12年120倍，根据研报思路调整.txt,74 【动量应用V1】12年120倍，根据研报思路调整.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.083269
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 主观辅助_形态识别_单边上涨策略优化v3.txt,74 主观辅助_形态识别_单边上涨策略优化v3.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.085041
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 趋势筛选后相关性最小etf轮动.txt,74 趋势筛选后相关性最小etf轮动.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.086520
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 迪马克TD趋势反转指标.txt,74 迪马克TD趋势反转指标.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.089491
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 ETF轮动策略-入门2.0.txt,75 ETF轮动策略-入门2.0.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.092949
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 勾股神器2，代码40行，年化一百点。.txt,75 勾股神器2，代码40行，年化一百点。.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.093630
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 大市值价值投资优化一波.txt,75 大市值价值投资优化一波.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.094998
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 方正多因子选股系列研究之一 小镇做题家 成交量激增时刻蕴含的信息.ipynb,75 方正多因子选股系列研究之一 小镇做题家 成交量激增时刻蕴含的信息.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.095002
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 方正多因子选股系列研究之三 小镇做题家 勇攀高峰因子.ipynb,75 方正多因子选股系列研究之三 小镇做题家 勇攀高峰因子.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.095004
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 方正多因子选股系列研究之二 小镇做题家 潮汐因子构建.ipynb,75 方正多因子选股系列研究之二 小镇做题家 潮汐因子构建.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.095006
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 最近2年年化100%以上回撤12%的打板策略-验证策略.txt,75 最近2年年化100%以上回撤12%的打板策略-验证策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.097402
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 配套资料说明.txt,75 配套资料说明.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.097421
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 ETF-控制回撤性能拉满（国债ETF增强）.txt,76 ETF-控制回撤性能拉满（国债ETF增强）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.098782
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 ETF基金溢价高收益低回测策略 改进版.txt,76 ETF基金溢价高收益低回测策略 改进版.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.100958
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 小市值止损策略【年化104.11% 最大回撤30.65%】.txt,76 小市值止损策略【年化104.11% 最大回撤30.65%】.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.103676
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 日内交易策略R-breaker.txt,76 日内交易策略R-breaker.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.104726
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 机器学习策略分享.txt,76 机器学习策略分享.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.108066
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 研报三因子II-新规高分红小市值-年化60回撤19.txt,77 研报三因子II-新规高分红小市值-年化60回撤19.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.110650
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 致敬市场（2）——随机选股.txt,77 致敬市场（2）——随机选股.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.111194
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 超强单因子策略（EBITEV）.txt,77 超强单因子策略（EBITEV）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.112259
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 配套资料说明.txt,77 配套资料说明.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.112269
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 龙头弱转强战法.txt,77 龙头弱转强战法.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.114499
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 ffscore选股加rsrs择时.txt,78 ffscore选股加rsrs择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.118460
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,78 【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.119284
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 国盛多因子系列选股体系和基于Lasso的收益预测模型策略（9大类共59个因子）.txt,78 国盛多因子系列选股体系和基于Lasso的收益预测模型策略（9大类共59个因子）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.120951
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 研究 八大机器学习模型大比拼!看看谁的表现最好.ipynb,78 研究 八大机器学习模型大比拼!看看谁的表现最好.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.120953
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 获取聚宽因子库和国盛因子的研究.ipynb,78 获取聚宽因子库和国盛因子的研究.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.120955
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 首板低开策略-终极版 最大回撤15%，年化50%.txt,78 首板低开策略-终极版 最大回撤15%，年化50%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.124101
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 EPS+MS因子的大盘蓝筹策略.txt,79 EPS+MS因子的大盘蓝筹策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.126304
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 【多因子选股模型框架】(单因子各项指标评分细则).txt,79 【多因子选股模型框架】(单因子各项指标评分细则).txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.127058
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 南澳 SVR选股的小市值策略.txt,79 南澳 SVR选股的小市值策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.129501
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 南澳推荐配套的随机森林选股的小市值策略.txt,79 南澳推荐配套的随机森林选股的小市值策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.131961
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 国九条-新的红利因子，修正「审计意见」函数.txt,79 国九条-新的红利因子，修正「审计意见」函数.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.136444
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 实盘一周50%的妖股探测器.txt,79 实盘一周50%的妖股探测器.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.140113
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 【深度解析 一】经典小市值深度研究模型.txt,80 【深度解析 一】经典小市值深度研究模型.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.140126
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 公募基金抱团.txt,80 公募基金抱团.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.141644
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 基本面01加RSI择时.txt,80 基本面01加RSI择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.142954
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 短线策略-2022年两个半月收益45%-无未来函数.txt,80 短线策略-2022年两个半月收益45%-无未来函数.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.164614
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 过滤两个因子，12年15倍的roa选股500指数增强.txt,80 过滤两个因子，12年15倍的roa选股500指数增强.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.168024
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 低PB小市值低换手策略总结.txt,81 低PB小市值低换手策略总结.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.168913
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 搞市场最靓的仔！指数ETF动量轮动策略-2.txt,81 搞市场最靓的仔！指数ETF动量轮动策略-2.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.170105
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 方正多因子选股系列研究之四 小镇做题家版本：个股动量效应识别及球队硬币因子构建.ipynb,81 方正多因子选股系列研究之四 小镇做题家版本：个股动量效应识别及球队硬币因子构建.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.170108
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 无杠杆，稳定盈利的etf轮动.txt,81 无杠杆，稳定盈利的etf轮动.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.172312
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 趋与势的量化定义.ipynb,81 趋与势的量化定义.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.172316
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 配套资料说明.txt,81 配套资料说明.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.172329
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/82 低频，带基本面优化，带风控的，实盘模拟的小盘股策略.txt,82 低频，带基本面优化，带风控的，实盘模拟的小盘股策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.175096
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/82 回报社区——基于Gyro老师策略的思考.txt,82 回报社区——基于Gyro老师策略的思考.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.175874
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/82 拥挤率指标-择时大盘顶底-Clone1-第二版.ipynb,82 拥挤率指标-择时大盘顶底-Clone1-第二版.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.175877
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/82 无需先验知识，动态选择的etf轮动策略，更具鲁棒性.txt,82 无需先验知识，动态选择的etf轮动策略，更具鲁棒性.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.178201
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 势的度量.ipynb,83 势的度量.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.178204
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 回测“一创模拟盘2号”，最终改造优化，年化39%.txt,83 回测“一创模拟盘2号”，最终改造优化，年化39%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.180728
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 大小外择时小市值.txt,83 大小外择时小市值.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.185329
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 开盘幅度决定日内方向.txt,83 开盘幅度决定日内方向.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.185909
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 研究 识别趋势震荡之神器 MESA最大熵谱分析（一）：滤波器建立.ipynb,83 研究 识别趋势震荡之神器 MESA最大熵谱分析（一）：滤波器建立.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.185912
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 ETF网格交易策略.txt,84 ETF网格交易策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.186439
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 【社区研究】连板龙头策略-wywy：复现与研究.ipynb,84 【社区研究】连板龙头策略-wywy：复现与研究.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.186442
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 多大规模的基金收益最好？偏股基金规模研究.txt,84 多大规模的基金收益最好？偏股基金规模研究.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.186451
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率.txt,84 正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.188640
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 配套资料说明.txt,84 配套资料说明.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.188650
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 韶华研究之一，布林突破+均线金叉，四年五倍.txt,84 韶华研究之一，布林突破+均线金叉，四年五倍.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:23.188658
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 【深度解析 七】BBI指标-大盘涨跌-宽基轮动 模型.txt,85 【深度解析 七】BBI指标-大盘涨跌-宽基轮动 模型.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.190197
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 价值策略重开，再次向Jqz1226致敬.txt,85 价值策略重开，再次向Jqz1226致敬.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.197694
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 易方达中小盘（魔改版）.txt,85 易方达中小盘（魔改版）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.198370
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 稳健型ETF策略.txt,85 稳健型ETF策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.199924
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 致敬市场(1)，探讨指数化策略投资.txt,85 致敬市场(1)，探讨指数化策略投资.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.201077
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 北上詹姆斯.txt,86 北上詹姆斯.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.201986
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 可转债双低策略.ipynb,86 可转债双低策略.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.201989
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 手把手教你构建ETF策略候选池优化版.ipynb,86 手把手教你构建ETF策略候选池优化版.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:23.201991
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 手把手教你构建ETF策略候选池优化版.txt,86 手把手教你构建ETF策略候选池优化版.txt,jq_strategy_txt,False,not_strategy,non_executable,无策略函数定义,2026-04-04T09:50:23.203060
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 最新解密--追涨龙头打板策略.txt,86 最新解密--追涨龙头打板策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.205536
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 预判st并过滤避雷代码 740（50只）.txt,86 预判st并过滤避雷代码 740（50只）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:23.209978
